ASSIGNMENT_ID,EVENT_DATE,Division,EMP_FULL_NAME,Title,External_Title,Location_Country,EVENT_TYPE_CODE,EVENT_TYPE_NAME,EVENT_REASON_CODE,INTERNAL_TRANSFER_IND,CUMULATIVE_TRANSFERS,TRANSFER_SALARY_IMPACT,NGB_ANN_BASE_CHANGE_FLG,CURRENCY_CODE,CURRENCY_CHANGE_FLAG,PREV_CURRENCY_CODE,CURRENCY_CHANGED_FLAG,ANNUAL_SALARY,PREV_SAL_YEAR,PREVIOUS_SALARY,PAY_PERCENTILE,IS_UNDERPAID,SALARY_CHANGE_RATE,HIKE_AMT,MEAN_HIKE,MEAN_HIKE_PERCENTAGE,PAY_GROWTH_TREND,MEAN_SALARY,GENDER_CODE,AGE,TIME_IN_FIRM,TENURE_BUCKET,LAST_PROMOTION_DT,YEARS_SINCE_LAST_PROMOTION,HAS_RECENT_PROMOTION,IS_STAGNANT_EMPLOYEE,AVG_PROMOTION_RATE,AVG_SUP_CHANGE_RATE,YEARS_SINCE_LAST_MANAGER_CHANGE,AVG_YEARS_BETWEEN_PROMOTIONS,ATTRITION_RISK
200003774,12/06/2021,Geography,Jay Brown IV,Senior Analyst,Senior Analyst,GBR,TER,Transfer,TER:PROMO,N,5,Not Applicable,Y,GBP,N,SGD,N,52456,2024,43753,36,0,19.89,8703,8703,19.89,Declining,52456,O,59,0,0-2 years,UNKNOWN,4,0,0,0.19,0.11,5,2.4,0
200003775,07/12/2020,Operations,Kimberly Wilson,Manager,Manager,GBR,PROMO,New Hire,HIRE:PROMO,N,5,Not Applicable,N,AED,N,INR,N,86270,2024,76124,73,0,13.33,10146,10146,13.33,Stable,86270,F,48,3,2-5 years,2024-10-04,5,0,0,0.15,0.42,0,4.5,1
200003776,05/12/2022,Marketing,Juan Ray,Analyst,Analyst,AUS,TRANS,Promotion,TRANS:PROMO,Y,1,Not Applicable,N,INR,N,GBP,N,47048,2024,38523,66,1,22.13,8525,8525,22.13,Moderate Growth,47048,F,55,17,10+ years,UNKNOWN,0,0,0,0.21,0.22,8,3.7,0
200003777,08/09/2022,Geography,James Case,Director,Director,AUS,HIRE,Promotion,TER:REO,N,2,Medium,N,INR,N,AED,N,115097,2024,106918,18,0,7.65,8179,8179,7.65,Stable,115097,F,36,7,5-8 years,2023-06-01,1,1,1,0.01,0.22,6,2.8,1
200003778,01/21/2023,Operations,Tina Smith,Director,Director,AUS,TER,Transfer,TRANS:NEW,Y,1,Not Applicable,N,AED,N,AUD,N,124505,2024,112529,25,1,10.64,11976,11976,10.64,Stable,124505,F,53,19,10+ years,2022-09-07,0,0,1,0.29,0.2,4,4.6,0
200003779,10/19/2022,Marketing,Renee Lopez,Director,Director,GBR,HIRE,New Hire,PROMO:TRANS,N,2,Medium,N,AED,N,USD,N,113248,2024,94106,77,0,20.34,19142,19142,20.34,Moderate Growth,113248,M,42,15,10+ years,UNKNOWN,1,1,0,0.12,0.32,2,3.3,1
200003780,01/23/2024,Geography,Nicole Cooley,Senior Analyst,Senior Analyst,USA,TER,Transfer,HIRE:REO,N,0,Not Applicable,Y,GBP,Y,AED,N,57102,2024,51812,22,1,10.21,5290,5290,10.21,Moderate Growth,57102,M,26,20,10+ years,2023-06-04,0,0,1,0.38,0.16,10,2.3,0
200003781,08/29/2023,Technology,Dr. Alexis Shea,Manager,Manager,GBR,TRANS,Transfer,TRANS:NEW,Y,2,Medium,Y,AUD,N,SGD,Y,89823,2024,72975,10,0,23.09,16848,16848,23.09,Declining,89823,M,27,10,8-10 years,2024-11-06,1,0,1,0.0,0.41,8,2.8,0
200003782,06/04/2023,Finance,Cathy Sanders,Analyst,Analyst,IND,HIRE,Transfer,HIRE:TRANS,N,5,Not Applicable,N,JPY,N,INR,N,38496,2024,35255,44,0,9.19,3241,3241,9.19,Stable,38496,F,59,19,10+ years,2024-09-13,1,0,0,0.19,0.28,6,2.5,1
200003783,05/12/2024,Operations,Billy Henderson Jr.,Director,Director,USA,PROMO,Transfer,TRANS:TRANS,N,1,Not Applicable,N,GBP,N,USD,N,124085,2024,108394,53,1,14.48,15691,15691,14.48,Moderate Growth,124085,O,43,20,10+ years,2023-09-09,0,1,0,0.23,0.38,4,3.7,0
200003784,08/07/2022,HR,John Eaton,Analyst,Analyst,IND,TRANS,Transfer,HIRE:PROMO,N,2,High,N,USD,N,SGD,N,50579,2024,41375,2,0,22.25,9204,9204,22.25,Moderate Growth,50579,F,39,20,10+ years,2022-07-15,0,1,0,0.18,0.02,0,1.8,0
200003785,04/24/2022,Marketing,Daniel Cuevas,Director,Director,IND,PROMO,Promotion,HIRE:PROMO,N,2,Not Applicable,N,AED,N,INR,N,125366,2024,110644,6,0,13.31,14722,14722,13.31,Rapid Growth,125366,M,35,20,10+ years,2022-11-26,0,1,0,0.41,0.08,8,4.5,0
200003786,06/04/2024,Geography,Cory Eaton,Senior Analyst,Senior Analyst,SGP,TER,Transfer,HIRE:TRANS,N,4,Not Applicable,Y,AED,N,JPY,Y,61872,2024,51361,22,1,20.46,10511,10511,20.46,Rapid Growth,61872,M,31,18,10+ years,UNKNOWN,4,1,0,0.45,0.37,8,2.5,0
200003787,01/10/2023,Technology,Grant Smith,Director,Director,USA,HIRE,Promotion,TER:PROMO,N,1,Not Applicable,N,JPY,N,INR,N,115807,2024,104332,48,0,11.0,11475,11475,11.0,Moderate Growth,115807,M,34,18,10+ years,2024-04-16,0,0,0,0.28,0.26,7,4.1,1
200003788,11/19/2024,Geography,Kevin Clark,Manager,Manager,IND,HIRE,New Hire,TRANS:PROMO,N,5,Not Applicable,N,AUD,N,AED,N,80049,2024,72547,62,1,10.34,7502,7502,10.34,Moderate Growth,80049,O,52,17,10+ years,2025-03-03,0,0,1,0.03,0.27,9,3.8,1
200003789,11/01/2023,Technology,Jimmy King,Senior Analyst,Senior Analyst,GBR,TRANS,Transfer,TER:NEW,N,3,Not Applicable,Y,GBP,Y,AUD,N,57483,2024,52546,10,0,9.4,4937,4937,9.4,Declining,57483,F,51,18,10+ years,2024-06-23,4,0,0,0.13,0.01,3,4.1,0
200003790,06/05/2025,HR,Kenneth Farrell,VP,VP,USA,TRANS,New Hire,PROMO:TRANS,N,3,High,N,AUD,N,GBP,N,149672,2024,139828,5,0,7.04,9844,9844,7.04,Moderate Growth,149672,M,24,10,8-10 years,2024-06-06,0,1,0,0.06,0.05,2,4.7,1
200003791,04/29/2021,Finance,Jessica Hart,Analyst,Analyst,USA,TRANS,New Hire,TER:TRANS,N,2,Not Applicable,N,GBP,N,SGD,N,45116,2024,40525,76,1,11.33,4591,4591,11.33,Stable,45116,M,51,2,0-2 years,UNKNOWN,0,0,0,0.41,0.21,6,1.3,1
200003792,07/08/2020,Finance,Jessica Allen,VP,VP,USA,TRANS,Transfer,PROMO:TRANS,N,4,High,N,USD,Y,INR,N,164424,2024,143667,22,0,14.45,20757,20757,14.45,Moderate Growth,164424,F,27,7,5-8 years,2024-03-02,0,0,0,0.03,0.31,9,3.2,1
200003793,10/22/2024,Technology,Kimberly Rubio,Director,Director,USA,TRANS,New Hire,TRANS:PROMO,N,5,Medium,Y,USD,Y,AED,N,120379,2024,111727,98,0,7.74,8652,8652,7.74,Moderate Growth,120379,F,50,19,10+ years,2024-12-23,3,0,0,0.43,0.02,9,3.2,1
200003794,08/22/2023,Operations,James Spears,Associate,Associate,USA,TRANS,Promotion,PROMO:NEW,N,5,Low,N,GBP,N,SGD,N,218799,2024,204571,30,0,6.96,14228,14228,6.96,Moderate Growth,218799,M,29,18,10+ years,2023-01-24,4,0,0,0.36,0.33,3,2.5,0
200003795,03/26/2025,Geography,Christopher Bailey,Analyst,Analyst,SGP,TRANS,Transfer,HIRE:TRANS,N,2,Not Applicable,N,AUD,N,AUD,N,45883,2024,42086,59,0,9.02,3797,3797,9.02,Rapid Growth,45883,F,65,9,8-10 years,2025-06-02,0,0,1,0.33,0.34,7,4.6,1
200003796,11/11/2022,Finance,Sabrina Pierce,Analyst,Analyst,USA,HIRE,New Hire,PROMO:REO,N,1,Low,N,USD,N,JPY,N,45396,2024,42734,83,0,6.23,2662,2662,6.23,Stable,45396,O,64,15,10+ years,2025-05-21,4,0,1,0.21,0.15,0,1.2,1
200003797,12/30/2022,Geography,Larry Rojas,Manager,Manager,ARE,PROMO,Transfer,PROMO:PROMO,Y,0,Not Applicable,N,INR,N,SGD,N,77700,2024,73575,45,0,5.61,4125,4125,5.61,Moderate Growth,77700,M,65,4,2-5 years,2022-09-26,5,0,0,0.04,0.45,4,4.2,0
200003798,05/17/2021,Marketing,Joel Moore,VP,VP,SGP,HIRE,Promotion,PROMO:TRANS,N,2,Medium,N,JPY,N,JPY,N,166400,2024,139392,87,0,19.38,27008,27008,19.38,Rapid Growth,166400,M,54,19,10+ years,2024-12-06,1,0,0,0.25,0.37,6,3.4,0
200003799,07/21/2024,Geography,Catherine Callahan,Analyst,Analyst,GBR,PROMO,Transfer,PROMO:TRANS,N,3,Not Applicable,N,INR,Y,GBP,N,44895,2024,37153,44,0,20.84,7742,7742,20.84,Moderate Growth,44895,F,38,8,5-8 years,2025-03-17,3,1,0,0.04,0.06,10,2.5,1
200003800,12/31/2020,Operations,Kenneth Short,Analyst,Analyst,USA,PROMO,Promotion,PROMO:REO,N,2,Not Applicable,Y,GBP,N,GBP,N,36371,2024,31544,79,1,15.3,4827,4827,15.3,Moderate Growth,36371,M,32,7,5-8 years,UNKNOWN,2,0,0,0.42,0.19,8,1.5,0
200003801,04/26/2023,Marketing,Matthew Evans,Analyst,Analyst,GBR,TRANS,Promotion,HIRE:NEW,N,1,Low,N,JPY,N,GBP,N,49474,2024,46977,17,0,5.32,2497,2497,5.32,Stable,49474,M,34,10,8-10 years,UNKNOWN,2,0,0,0.17,0.09,9,4.6,0
200003802,10/23/2022,Marketing,Ruth Brown,Director,Director,USA,PROMO,Promotion,PROMO:TRANS,Y,1,Not Applicable,Y,JPY,N,INR,N,118509,2024,96379,74,1,22.96,22130,22130,22.96,Stable,118509,M,32,15,10+ years,2022-12-25,2,1,0,0.26,0.28,5,1.8,1
200003803,03/23/2023,Finance,Michelle Chavez,Director,Director,USA,PROMO,Transfer,HIRE:NEW,Y,3,Low,N,SGD,N,JPY,N,123178,2024,111697,41,0,10.28,11481,11481,10.28,Moderate Growth,123178,M,52,6,5-8 years,2022-07-13,3,1,0,0.24,0.06,6,2.9,0
200003804,10/24/2022,Marketing,Samantha Chavez,Senior Analyst,Senior Analyst,GBR,HIRE,New Hire,TER:NEW,N,5,Not Applicable,N,SGD,N,AED,N,59779,2024,55452,99,0,7.8,4327,4327,7.8,Moderate Growth,59779,M,49,14,10+ years,2023-11-09,0,0,0,0.49,0.06,9,2.7,1
200003805,09/05/2022,Geography,Matthew Kelly,Analyst,Analyst,USA,HIRE,Transfer,TRANS:TRANS,Y,3,High,N,AUD,N,AUD,N,36099,2024,34274,19,1,5.32,1825,1825,5.32,Moderate Growth,36099,F,65,20,10+ years,2022-07-06,0,0,0,0.25,0.34,1,1.2,1
200003806,12/31/2022,HR,John Hanson,Manager,Manager,JPN,HIRE,New Hire,PROMO:REO,N,4,Low,N,JPY,N,GBP,N,86253,2024,77020,32,0,11.99,9233,9233,11.99,Moderate Growth,86253,M,27,19,10+ years,2024-07-16,4,0,1,0.09,0.3,2,2.1,0
200003807,01/22/2022,Operations,Jacqueline Chavez,Analyst,Analyst,GBR,PROMO,Transfer,TER:TRANS,N,4,Not Applicable,N,AED,N,USD,N,47482,2024,40692,98,1,16.69,6790,6790,16.69,Moderate Growth,47482,F,62,16,10+ years,2022-11-21,0,0,0,0.37,0.25,4,1.8,1
200003808,09/24/2021,Geography,Scott Graham,Manager,Manager,ARE,PROMO,Promotion,TER:NEW,N,0,Not Applicable,N,GBP,N,AED,N,90853,2024,74951,80,0,21.22,15902,15902,21.22,Moderate Growth,90853,F,37,5,2-5 years,2024-12-01,5,0,0,0.4,0.03,7,3.1,1
200003809,11/09/2024,Technology,Jennifer Simpson,Senior Analyst,Senior Analyst,USA,HIRE,Promotion,PROMO:NEW,N,5,Not Applicable,N,INR,N,USD,N,64595,2024,61188,9,0,5.57,3407,3407,5.57,Rapid Growth,64595,F,25,14,10+ years,2024-05-28,3,0,0,0.35,0.02,9,1.1,0
200003810,07/02/2022,Technology,Jason Pitts,Manager,Manager,USA,TRANS,Transfer,TER:REO,N,5,Medium,Y,SGD,N,SGD,N,90992,2024,85407,5,0,6.54,5585,5585,6.54,Stable,90992,F,56,7,5-8 years,2022-08-10,4,0,0,0.33,0.08,10,2.1,1
200003811,12/09/2020,Geography,Joshua Ortega,Director,Director,GBR,TRANS,Transfer,TRANS:PROMO,N,3,Medium,Y,JPY,N,AUD,N,123682,2024,113871,84,1,8.62,9811,9811,8.62,Moderate Growth,123682,M,47,6,5-8 years,2025-01-06,0,1,0,0.01,0.49,5,4.9,1
200003812,11/23/2023,Technology,Krystal Kirby,Senior Analyst,Senior Analyst,ARE,PROMO,Transfer,TRANS:REO,Y,5,Medium,N,GBP,N,JPY,N,57542,2024,54179,74,0,6.21,3363,3363,6.21,Moderate Growth,57542,F,33,1,0-2 years,UNKNOWN,0,0,0,0.19,0.31,0,3.2,0
200003813,03/05/2023,HR,Anthony Lopez,Senior Analyst,Senior Analyst,ARE,TRANS,Promotion,HIRE:REO,Y,4,Not Applicable,Y,AUD,N,GBP,N,57660,2024,46654,16,0,23.59,11006,11006,23.59,Moderate Growth,57660,F,32,12,10+ years,UNKNOWN,0,0,0,0.09,0.1,6,1.3,1
200003814,08/24/2021,Technology,Jacob Bryan,Director,Director,IND,TRANS,Transfer,HIRE:NEW,N,5,Not Applicable,Y,AUD,N,USD,N,124945,2024,111791,99,0,11.77,13154,13154,11.77,Moderate Growth,124945,F,58,5,2-5 years,2023-12-18,5,0,0,0.15,0.09,7,3.1,1
200003815,09/03/2020,Finance,Robert Harvey,Analyst,Analyst,GBR,HIRE,New Hire,TER:REO,N,3,Low,Y,GBP,Y,AED,N,43058,2024,36221,25,0,18.88,6837,6837,18.88,Stable,43058,M,46,4,2-5 years,UNKNOWN,0,0,1,0.26,0.33,6,2.6,1
200003816,09/08/2024,HR,Joshua Sloan,Director,Director,IND,PROMO,Transfer,PROMO:NEW,N,2,Not Applicable,Y,SGD,N,JPY,N,122649,2024,112204,25,1,9.31,10445,10445,9.31,Moderate Growth,122649,M,39,19,10+ years,UNKNOWN,1,0,0,0.38,0.49,6,1.8,1
200003817,12/21/2022,Finance,Carrie Moore,Analyst,Analyst,USA,TRANS,Promotion,TER:TRANS,N,4,Not Applicable,N,SGD,N,JPY,Y,53547,2024,43606,62,1,22.8,9941,9941,22.8,Rapid Growth,53547,M,40,0,0-2 years,2024-07-09,0,0,1,0.1,0.23,6,2.7,0
200003818,08/31/2022,Finance,Danielle Thompson,Director,Director,GBR,HIRE,Promotion,PROMO:PROMO,N,3,Medium,N,SGD,N,JPY,N,116910,2024,98065,99,0,19.22,18845,18845,19.22,Declining,116910,F,44,17,10+ years,2023-09-15,1,0,1,0.42,0.1,9,4.2,1
200003819,01/07/2024,HR,Dana Jones,Analyst,Analyst,GBR,HIRE,Transfer,TER:TRANS,N,3,Not Applicable,N,SGD,N,AUD,Y,48642,2024,45117,53,1,7.81,3525,3525,7.81,Moderate Growth,48642,F,59,14,10+ years,2023-10-06,5,0,1,0.22,0.3,1,1.6,0
200003820,11/25/2023,Operations,James Pearson,Analyst,Analyst,USA,TER,Promotion,PROMO:NEW,N,2,Not Applicable,N,JPY,N,AED,N,40985,2024,37395,31,1,9.6,3590,3590,9.6,Declining,40985,M,39,9,8-10 years,2023-12-10,4,0,0,0.13,0.28,3,1.3,0
200003821,10/05/2023,Finance,Scott Brown,Senior Analyst,Senior Analyst,ARE,PROMO,Transfer,TER:REO,Y,3,Low,N,AED,N,JPY,N,62932,2024,59710,40,0,5.4,3222,3222,5.4,Moderate Growth,62932,M,47,2,0-2 years,2023-08-21,1,0,1,0.33,0.05,8,4.7,1
200003822,10/03/2020,Technology,Monica Hays,VP,VP,ARE,HIRE,Transfer,PROMO:REO,N,4,Medium,Y,SGD,N,JPY,N,173068,2024,155172,55,0,11.53,17896,17896,11.53,Moderate Growth,173068,F,27,4,2-5 years,2022-07-25,0,0,0,0.14,0.26,5,4.4,1
200003823,06/01/2025,Geography,Robert Vega,Associate,Associate,USA,HIRE,Transfer,TRANS:TRANS,Y,5,Low,N,USD,N,USD,N,226694,2024,191660,78,1,18.28,35034,35034,18.28,Moderate Growth,226694,F,25,12,10+ years,2024-04-25,1,0,1,0.17,0.19,4,4.6,0
200003824,04/28/2025,HR,Scott Carpenter,Analyst,Analyst,AUS,PROMO,New Hire,TER:REO,N,4,Low,N,AED,N,JPY,N,43074,2024,37999,48,1,13.36,5075,5075,13.36,Moderate Growth,43074,M,65,7,5-8 years,UNKNOWN,0,0,0,0.21,0.43,3,4.3,1
200003825,01/27/2022,Geography,Rhonda Mitchell,Analyst,Analyst,USA,TRANS,Transfer,PROMO:PROMO,N,0,Medium,N,USD,N,GBP,N,52869,2024,49781,93,1,6.2,3088,3088,6.2,Stable,52869,F,50,20,10+ years,UNKNOWN,4,0,0,0.26,0.12,9,2.9,0
200003826,05/18/2023,HR,Loretta Fischer,Senior Analyst,Senior Analyst,USA,TRANS,New Hire,HIRE:TRANS,N,0,Not Applicable,Y,USD,N,USD,Y,58876,2024,52856,67,1,11.39,6020,6020,11.39,Declining,58876,M,55,1,0-2 years,UNKNOWN,0,0,0,0.3,0.05,9,4.5,1
200003827,05/07/2022,HR,Shaun Phillips,Senior Analyst,Senior Analyst,SGP,TRANS,Transfer,HIRE:PROMO,N,4,Low,Y,JPY,Y,GBP,N,71442,2024,66600,5,1,7.27,4842,4842,7.27,Moderate Growth,71442,F,38,8,5-8 years,2024-12-21,1,0,1,0.19,0.1,1,4.3,1
200003828,01/02/2025,Finance,Thomas Vargas,Director,Director,GBR,PROMO,New Hire,PROMO:NEW,N,0,Not Applicable,N,GBP,Y,SGD,N,120162,2024,96542,37,1,24.47,23620,23620,24.47,Moderate Growth,120162,M,64,16,10+ years,2022-12-14,5,0,0,0.01,0.18,3,2.2,1
200003829,07/03/2024,Geography,Robert Johnson,Senior Analyst,Senior Analyst,ARE,PROMO,Promotion,PROMO:REO,N,0,Low,N,AUD,N,JPY,N,63314,2024,54160,45,0,16.9,9154,9154,16.9,Stable,63314,F,64,17,10+ years,2023-10-10,2,0,0,0.18,0.22,1,1.2,0
200003830,07/04/2023,Operations,Natalie Cooke,Director,Director,USA,PROMO,Promotion,HIRE:PROMO,N,2,Low,N,SGD,N,USD,N,123162,2024,115808,8,0,6.35,7354,7354,6.35,Moderate Growth,123162,M,37,12,10+ years,UNKNOWN,4,0,0,0.09,0.02,3,1.0,1
200003831,10/09/2024,Technology,Cameron Church,Manager,Manager,ARE,HIRE,Transfer,PROMO:TRANS,N,1,Not Applicable,Y,GBP,N,GBP,N,79530,2024,64092,96,0,24.09,15438,15438,24.09,Declining,79530,M,23,0,0-2 years,2023-07-06,0,0,1,0.11,0.34,2,4.8,1
200003832,01/04/2023,Geography,Devin Martin,Manager,Manager,ARE,HIRE,Transfer,HIRE:NEW,Y,5,Low,N,USD,Y,AED,N,91881,2024,80659,55,1,13.91,11222,11222,13.91,Stable,91881,F,55,11,10+ years,UNKNOWN,4,1,0,0.07,0.02,1,4.7,0
200003833,11/26/2021,HR,Jill Cook,Director,Director,GBR,HIRE,Transfer,TRANS:NEW,N,0,Not Applicable,Y,USD,N,AED,N,121098,2024,103173,47,1,17.37,17925,17925,17.37,Moderate Growth,121098,F,29,19,10+ years,2024-08-17,1,1,1,0.19,0.43,4,3.4,1
200003834,03/16/2025,Technology,Emily Baxter,Analyst,Analyst,JPN,HIRE,New Hire,HIRE:REO,N,1,Low,N,INR,N,USD,Y,42221,2024,37869,10,0,11.49,4352,4352,11.49,Rapid Growth,42221,F,34,19,10+ years,2024-05-23,2,0,0,0.39,0.12,1,3.3,1
200003835,12/30/2021,Finance,Brandi Brown,Analyst,Analyst,AUS,PROMO,New Hire,TER:REO,N,5,Not Applicable,N,USD,N,AUD,N,41244,2024,33998,94,0,21.31,7246,7246,21.31,Moderate Growth,41244,O,63,20,10+ years,2024-04-21,5,1,0,0.01,0.46,9,2.2,0
200003836,12/15/2022,Technology,Walter Morales,Director,Director,GBR,TRANS,Promotion,TRANS:PROMO,N,0,Not Applicable,Y,SGD,N,GBP,N,116987,2024,105053,14,1,11.36,11934,11934,11.36,Moderate Growth,116987,M,29,4,2-5 years,2024-06-17,4,0,0,0.23,0.16,7,3.5,0
200003837,04/15/2021,Technology,Joe Chapman,Analyst,Analyst,GBR,HIRE,New Hire,TER:REO,N,1,Medium,N,SGD,N,SGD,N,44615,2024,42329,85,0,5.4,2286,2286,5.4,Stable,44615,F,51,7,5-8 years,2023-05-04,4,0,0,0.48,0.22,4,3.1,1
200003838,06/17/2024,Geography,Austin Smith,Analyst,Analyst,JPN,TRANS,Transfer,PROMO:TRANS,N,5,Not Applicable,Y,GBP,N,AUD,N,39664,2024,33344,36,0,18.95,6320,6320,18.95,Stable,39664,M,53,14,10+ years,2024-10-21,0,0,0,0.19,0.14,8,1.8,1
200003839,07/18/2021,HR,Reginald Adams,VP,VP,USA,TRANS,Promotion,PROMO:PROMO,N,3,Not Applicable,N,JPY,N,USD,N,160918,2024,139872,38,0,15.05,21046,21046,15.05,Moderate Growth,160918,M,57,2,0-2 years,2025-03-12,2,0,0,0.3,0.02,0,1.6,0
200003840,08/28/2022,HR,Dale West,Manager,Manager,AUS,HIRE,New Hire,HIRE:PROMO,N,1,High,N,JPY,N,USD,N,76359,2024,61427,6,0,24.31,14932,14932,24.31,Stable,76359,M,51,5,2-5 years,2023-10-04,0,1,0,0.07,0.22,3,1.3,1
200003841,03/18/2025,HR,Rebecca Willis,Senior Analyst,Senior Analyst,USA,TRANS,Transfer,HIRE:TRANS,N,1,Not Applicable,Y,USD,N,JPY,N,55954,2024,48406,2,1,15.59,7548,7548,15.59,Moderate Growth,55954,F,22,12,10+ years,2023-07-03,0,1,1,0.01,0.27,5,4.1,0
200003842,01/05/2022,Marketing,Jeremy Warner,Manager,Manager,GBR,TRANS,Transfer,HIRE:TRANS,N,3,Medium,N,AUD,N,USD,N,91822,2024,79049,41,0,16.16,12773,12773,16.16,Declining,91822,M,64,11,10+ years,2022-12-14,3,1,0,0.06,0.0,10,3.4,1
200003843,04/24/2023,Finance,Jaime Sharp,Senior Analyst,Senior Analyst,JPN,HIRE,Transfer,TRANS:PROMO,N,3,Not Applicable,Y,SGD,N,JPY,N,66006,2024,58395,5,0,13.03,7611,7611,13.03,Stable,66006,F,60,18,10+ years,2025-05-26,3,1,0,0.11,0.16,2,1.7,0
200003844,03/20/2021,Geography,Jeff Sampson,VP,VP,GBR,TRANS,Promotion,TRANS:NEW,N,0,Not Applicable,Y,AUD,N,SGD,N,166350,2024,139487,77,0,19.26,26863,26863,19.26,Stable,166350,M,38,17,10+ years,UNKNOWN,0,0,0,0.09,0.09,8,4.1,1
200003845,05/07/2022,HR,Chris Farrell,Analyst,Analyst,USA,TRANS,Promotion,TER:PROMO,N,0,Not Applicable,N,INR,N,JPY,N,55532,2024,47163,99,0,17.74,8369,8369,17.74,Moderate Growth,55532,M,41,0,0-2 years,UNKNOWN,2,1,0,0.05,0.14,0,4.5,1
200003846,06/24/2023,Technology,Jennifer Reyes,Manager,Manager,GBR,HIRE,New Hire,HIRE:PROMO,N,1,Not Applicable,N,GBP,N,AUD,Y,91074,2024,81191,78,1,12.17,9883,9883,12.17,Stable,91074,F,45,6,5-8 years,UNKNOWN,0,0,1,0.36,0.27,1,3.1,1
200003847,05/10/2022,Marketing,Brenda Johnson,Director,Director,ARE,TRANS,Transfer,TER:TRANS,N,4,Low,Y,GBP,N,INR,N,122174,2024,114388,91,0,6.81,7786,7786,6.81,Rapid Growth,122174,O,43,11,10+ years,2025-02-25,0,0,0,0.33,0.02,0,1.5,0
200003848,01/26/2023,Finance,Barbara Stokes,Senior Analyst,Senior Analyst,GBR,TER,Promotion,PROMO:PROMO,N,1,Not Applicable,Y,AUD,N,USD,N,62718,2024,52387,83,0,19.72,10331,10331,19.72,Rapid Growth,62718,F,50,9,8-10 years,2023-10-23,2,0,0,0.29,0.33,8,2.7,1
200003849,01/13/2024,HR,Aaron Watkins,Director,Director,USA,TRANS,New Hire,TER:NEW,N,4,Low,N,GBP,N,SGD,N,120444,2024,108594,41,0,10.91,11850,11850,10.91,Rapid Growth,120444,F,43,11,10+ years,2024-01-16,3,1,0,0.4,0.21,6,1.5,1
200003850,04/11/2023,Marketing,Sherry Barrera,VP,VP,IND,TRANS,New Hire,PROMO:TRANS,N,3,Not Applicable,N,INR,N,AED,N,158703,2024,139433,61,0,13.82,19270,19270,13.82,Rapid Growth,158703,M,65,10,8-10 years,UNKNOWN,5,0,0,0.08,0.39,5,4.7,0
200003851,08/14/2023,Finance,Chad Brown,Manager,Manager,IND,PROMO,Transfer,PROMO:REO,Y,1,Not Applicable,Y,INR,N,INR,N,83667,2024,68246,51,1,22.6,15421,15421,22.6,Rapid Growth,83667,F,30,3,2-5 years,2024-03-19,0,0,0,0.04,0.28,3,4.4,1
200003852,09/03/2022,Operations,Brian Gomez,Senior Analyst,Senior Analyst,GBR,TRANS,New Hire,PROMO:PROMO,N,5,Not Applicable,Y,USD,N,AUD,N,47027,2024,41610,65,0,13.02,5417,5417,13.02,Stable,47027,F,58,18,10+ years,2024-07-25,4,0,0,0.32,0.48,10,3.8,1
200003853,06/09/2025,Operations,Gary Smith,Manager,Manager,USA,TRANS,New Hire,TER:NEW,N,0,Low,N,INR,N,AED,Y,79528,2024,72077,64,0,10.34,7451,7451,10.34,Stable,79528,M,31,5,2-5 years,2024-04-06,4,0,0,0.18,0.1,10,3.7,0
200003854,12/16/2022,Technology,Daniel Ingram,VP,VP,USA,TRANS,Termination,PROMO:REO,N,2,Not Applicable,N,JPY,N,INR,N,171940,2024,152981,87,1,12.39,18959,18959,12.39,Declining,171940,M,57,8,5-8 years,2025-01-16,1,0,0,0.23,0.26,6,4.6,0
200003855,05/26/2024,Marketing,Mark Evans,Senior Analyst,Senior Analyst,IND,TRANS,New Hire,TER:NEW,N,5,Medium,N,GBP,N,JPY,N,60387,2024,49255,3,0,22.6,11132,11132,22.6,Declining,60387,M,58,19,10+ years,2023-10-18,3,0,0,0.32,0.38,6,2.1,0
200003856,06/16/2021,Geography,Amber York,Manager,Manager,GBR,TRANS,New Hire,TER:PROMO,N,5,Low,N,GBP,Y,AED,N,79669,2024,73947,75,1,7.74,5722,5722,7.74,Rapid Growth,79669,F,49,9,8-10 years,2025-01-03,0,0,0,0.26,0.06,9,1.2,0
200003857,06/16/2024,Finance,Mr. Mark Green,Senior Analyst,Senior Analyst,GBR,TRANS,New Hire,PROMO:TRANS,N,0,Medium,Y,GBP,N,AUD,N,62635,2024,50493,19,1,24.05,12142,12142,24.05,Stable,62635,M,49,4,2-5 years,UNKNOWN,0,1,0,0.35,0.04,7,1.9,1
200003858,11/29/2020,Marketing,Beth Schwartz,Analyst,Analyst,USA,TRANS,Transfer,TRANS:TRANS,Y,2,Medium,Y,INR,N,GBP,N,48022,2024,40117,20,0,19.7,7905,7905,19.7,Moderate Growth,48022,M,63,12,10+ years,2024-06-03,0,0,0,0.11,0.22,8,1.2,0
200003859,06/03/2025,Marketing,Carlos Arellano,Analyst,Analyst,USA,TRANS,Transfer,TRANS:NEW,N,4,High,N,SGD,N,INR,N,52710,2024,47036,19,1,12.06,5674,5674,12.06,Moderate Growth,52710,M,64,8,5-8 years,2025-02-11,3,0,0,0.36,0.45,3,2.1,1
